User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,2020-09-04T15:03:49Z,s3.amazonaws.com,ListBuckets,us-east-1,49.37.7.227,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.841 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation]",,[],0884E197DC80091B,f635d89d-33fc-4db3-a4da-fffb2ad11ba4,true,AwsApiCall,252023501523,
CloudTrail,2020-09-04T15:02:49Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,49.37.7.227,console.amazonaws.com,AccessDenied,[],d3c56a37-9324-4ddc-b5a6-6d01f10b308d,38eacc0f-287e-4c8e-9d7c-e51f8989fcce,,AwsApiCall,252023501523,
CloudTrail,2020-09-04T15:02:43Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],29e7d891-fa61-46dc-95ab-4bba376ec631,46e96f40-2e29-481b-9ac3-c41d03a306da,false,AwsApiCall,252023501523,
CloudTrail,2020-09-04T15:02:18Z,signin.amazonaws.com,ConsoleLogin,us-east-1,49.37.7.227,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",,[],,2443b961-f836-43a5-839d-d6a71d2761fb,,AwsConsoleSignIn,252023501523,
Accountant,2020-09-04T15:00:51Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],a7586901-9b4e-44df-8e98-4b261be65270,f8a742f8-97f2-43a7-a2c1-28badaae19e8,false,AwsApiCall,252023501523,
Accountant,2020-09-04T15:00:35Z,signin.amazonaws.com,ConsoleLogin,us-east-1,49.37.7.227,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",,[],,435e0271-5519-4735-9166-c6d4743af0fb,,AwsConsoleSignIn,252023501523,
lupusD,2020-09-04T14:59:17Z,iam.amazonaws.com,ListPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],d98af450-4966-4846-b70d-05eedf736225,2916cd72-c9b6-46bd-8fe9-364e443ef254,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:59:16Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,[],56bbb9d1-8d2d-4033-93df-4b2c9e38c6d7,3ed6be14-0802-4c1f-80a3-9da51e12055b,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:59:16Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",3f027d9d-37bf-489e-a658-c2af93f30d7f,6b1c0476-06c3-41ee-93a7-ce1d7d3f19b0,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:59:15Z,iam.amazonaws.com,ListGroupsForUser,us-east-1,49.37.7.227,console.amazonaws.com,,[],4d7a7806-bb69-49b8-b625-cf4b8f469416,3f2a9de2-872f-4ecf-8f10-c6b477bd4213,,AwsApiCall,252023501523,
